package,namespace_directive,func
lubridate,export,seconds
lubridate,export,seconds_to_period
lubridate,export,semester
lubridate,export,setdiff
lubridate,export,stamp
lubridate,export,stamp_date
lubridate,export,stamp_time
lubridate,export,time_length
lubridate,export,today
lubridate,export,tz
lubridate,export,union
lubridate,export,wday
lubridate,export,week
lubridate,export,weeks
lubridate,export,with_tz
lubridate,export,yday
lubridate,export,ydm
lubridate,export,ydm_h
lubridate,export,ydm_hm
lubridate,export,ydm_hms
lubridate,export,year
lubridate,export,years
lubridate,export,ymd
lubridate,export,ymd_h
lubridate,export,ymd_hm
lubridate,export,ymd_hms
lubridate,export,yq
lubridate,s3_methods,as.POSIXct.fts
lubridate,s3_methods,as.POSIXct.irts
lubridate,s3_methods,as.POSIXct.timeSeries
lubridate,s3_methods,as.POSIXct.xts
lubridate,s3_methods,as.POSIXct.zoo
lubridate,s3_methods,as.POSIXlt.fts
lubridate,s3_methods,as.POSIXlt.irts
lubridate,s3_methods,as.POSIXlt.timeSeries
lubridate,s3_methods,as.POSIXlt.tis
lubridate,s3_methods,as.POSIXlt.xts
lubridate,s3_methods,as.POSIXlt.zoo
lubridate,s3_methods,as.list.Interval
lubridate,s3_methods,date.Period
lubridate,s3_methods,date.default
lubridate,s3_methods,decimal_date.default
lubridate,s3_methods,decimal_date.zoo
lubridate,s3_methods,dst.default
lubridate,s3_methods,format.Duration
lubridate,s3_methods,format.Interval
lubridate,s3_methods,format.Period
lubridate,s3_methods,hour.Period
lubridate,s3_methods,hour.default
lubridate,s3_methods,mday.Period
lubridate,s3_methods,mday.default
lubridate,s3_methods,minute.Period
lubridate,s3_methods,minute.default
lubridate,s3_methods,month.Period
lubridate,s3_methods,month.default
lubridate,s3_methods,month.numeric
lubridate,s3_methods,months.numeric
lubridate,s3_methods,qday.default
lubridate,s3_methods,reclass_date.Date
lubridate,s3_methods,reclass_date.POSIXct
lubridate,s3_methods,reclass_date.POSIXlt
lubridate,s3_methods,reclass_date.chron
lubridate,s3_methods,reclass_date.ti
lubridate,s3_methods,reclass_date.timeDate
lubridate,s3_methods,second.Period
lubridate,s3_methods,second.default
lubridate,s3_methods,summary.Duration
lubridate,s3_methods,summary.Interval
lubridate,s3_methods,summary.Period
lubridate,s3_methods,tz.default
lubridate,s3_methods,tz.irts
lubridate,s3_methods,tz.timeSeries
lubridate,s3_methods,tz.zoo
lubridate,s3_methods,unique.Interval
lubridate,s3_methods,update.Date
lubridate,s3_methods,update.POSIXt
lubridate,s3_methods,wday.default
lubridate,s3_methods,wday.numeric
lubridate,s3_methods,xtfrm.Period
lubridate,s3_methods,yday.default
lubridate,s3_methods,year.Period
lubridate,s3_methods,year.default
hms,export_methods,NA
hms,export_classes,NA
hms,export,as.hms
hms,export,hms
hms,export,is.hms
hms,export,parse_hm
hms,export,parse_hms
hms,export,round_hms
hms,export,trunc_hms
hms,s3_methods,[[.hms
hms,s3_methods,units<-.hms
hms,s3_methods,as.POSIXct.hms
hms,s3_methods,as.POSIXlt.hms
hms,s3_methods,as.character.hms
hms,s3_methods,as.data.frame.hms
hms,s3_methods,as.hms.POSIXlt
hms,s3_methods,as.hms.POSIXt
hms,s3_methods,as.hms.character
hms,s3_methods,as.hms.default
hms,s3_methods,as.hms.difftime
hms,s3_methods,as.hms.numeric
hms,s3_methods,c.hms
hms,s3_methods,format.hms
hms,s3_methods,print.hms
base64enc,export_methods,NA
base64enc,export_classes,NA
base64enc,export,base64encode
base64enc,export,base64decode
base64enc,export,dataURI
base64enc,export,checkUTF8
base64enc,s3_methods,NA
rmarkdown,export_methods,NA
rmarkdown,export_classes,NA
rmarkdown,export,all_output_formats
rmarkdown,export,beamer_presentation
rmarkdown,export,clean_site
rmarkdown,export,default_output_format
rmarkdown,export,default_site_generator
rmarkdown,export,draft
rmarkdown,export,find_external_resources
rmarkdown,export,from_rmarkdown
rmarkdown,export,github_document
rmarkdown,export,html_dependency_bootstrap
rmarkdown,export,html_dependency_font_awesome
rmarkdown,export,html_dependency_highlightjs
rmarkdown,export,html_dependency_ionicons
rmarkdown,export,html_dependency_jquery
rmarkdown,export,html_dependency_jqueryui
rmarkdown,export,html_dependency_pagedtable
rmarkdown,export,html_dependency_tocify
rmarkdown,export,html_document
rmarkdown,export,html_document_base
rmarkdown,export,html_fragment
rmarkdown,export,html_notebook
rmarkdown,export,html_notebook_metadata
rmarkdown,export,html_notebook_output_code
rmarkdown,export,html_notebook_output_html
rmarkdown,export,html_notebook_output_img
rmarkdown,export,html_notebook_output_png
rmarkdown,export,html_vignette
rmarkdown,export,includes
rmarkdown,export,includes_to_pandoc_args
rmarkdown,export,ioslides_presentation
rmarkdown,export,knit_params_ask
rmarkdown,export,knitr_options
rmarkdown,export,knitr_options_html
rmarkdown,export,knitr_options_pdf
rmarkdown,export,latex_dependency
rmarkdown,export,latex_document
rmarkdown,export,latex_fragment
rmarkdown,export,md_document
rmarkdown,export,metadata
rmarkdown,export,navbar_html
rmarkdown,export,navbar_links_html
rmarkdown,export,odt_document
rmarkdown,export,output_format
rmarkdown,export,output_metadata
rmarkdown,export,paged_table
rmarkdown,export,pandoc_available
rmarkdown,export,pandoc_citeproc_convert
rmarkdown,export,pandoc_convert
rmarkdown,export,pandoc_highlight_args
rmarkdown,export,pandoc_include_args
rmarkdown,export,pandoc_latex_engine_args
rmarkdown,export,pandoc_options
rmarkdown,export,pandoc_path_arg
rmarkdown,export,pandoc_self_contained_html
rmarkdown,export,pandoc_template
rmarkdown,export,pandoc_toc_args
rmarkdown,export,pandoc_variable_arg
rmarkdown,export,pandoc_version
rmarkdown,export,parse_html_notebook
rmarkdown,export,pdf_document
rmarkdown,export,powerpoint_presentation
rmarkdown,export,relative_to
rmarkdown,export,render
rmarkdown,export,render_delayed
rmarkdown,export,render_site
rmarkdown,export,render_supporting_files
rmarkdown,export,resolve_output_format
rmarkdown,export,rmarkdown_format
rmarkdown,export,rtf_document
rmarkdown,export,run
rmarkdown,export,shiny_prerendered_chunk
rmarkdown,export,shiny_prerendered_clean
rmarkdown,export,shiny_prerendered_server_start_code
rmarkdown,export,site_config
rmarkdown,export,site_generator
rmarkdown,export,site_resources
rmarkdown,export,slidy_presentation
rmarkdown,export,tufte_handout
rmarkdown,export,word_document
rmarkdown,export,yaml_front_matter
rmarkdown,s3_methods,knit_print.grouped_df
rmarkdown,s3_methods,knit_print.rowwise_df
rmarkdown,s3_methods,knit_print.tbl_sql
rmarkdown,s3_methods,prepare_evaluate_output.default
rmarkdown,s3_methods,prepare_evaluate_output.htmlwidget
rmarkdown,s3_methods,prepare_evaluate_output.knit_asis
rmarkdown,s3_methods,prepare_evaluate_output.list
readxl,export_methods,NA
readxl,export_classes,NA
readxl,export,anchored
readxl,export,cell_cols
readxl,export,cell_limits
readxl,export,cell_rows
readxl,export,excel_format
readxl,export,excel_sheets
readxl,export,format_from_ext
readxl,export,format_from_signature
readxl,export,read_excel
readxl,export,read_xls
readxl,export,read_xlsx
readxl,export,readxl_example
readxl,s3_methods,NA
readr,export_methods,NA
readr,export_classes,NA
readr,export,ChunkCallback
readr,export,DataFrameCallback
readr,export,ListCallback
readr,export,SideEffectChunkCallback
readr,export,col_character
readr,export,col_date
readr,export,col_datetime
readr,export,col_double
readr,export,col_factor
readr,export,col_guess
readr,export,col_integer
readr,export,col_logical
readr,export,col_number
readr,export,col_skip
readr,export,col_time
readr,export,cols
readr,export,cols_condense
readr,export,cols_only
readr,export,count_fields
readr,export,datasource
readr,export,date_names
readr,export,date_names_lang
readr,export,date_names_langs
readr,export,default_locale
readr,export,format_csv
readr,export,format_delim
readr,export,format_tsv
readr,export,fwf_cols
readr,export,fwf_empty
readr,export,fwf_positions
readr,export,fwf_widths
readr,export,guess_encoding
readr,export,guess_parser
readr,export,locale
readr,export,output_column
readr,export,parse_character
readr,export,parse_date
readr,export,parse_datetime
readr,export,parse_double
readr,export,parse_factor
readr,export,parse_guess
readr,export,parse_integer
readr,export,parse_logical
readr,export,parse_number
readr,export,parse_time
readr,export,parse_vector
readr,export,problems
readr,export,read_csv
readr,export,read_csv2
readr,export,read_csv2_chunked
readr,export,read_csv_chunked
readr,export,read_delim
readr,export,read_delim_chunked
readr,export,read_file
readr,export,read_file_raw
readr,export,read_fwf
readr,export,read_lines
readr,export,read_lines_chunked
readr,export,read_lines_raw
readr,export,read_log
readr,export,read_rds
readr,export,read_table
readr,export,read_table2
readr,export,read_tsv
readr,export,read_tsv_chunked
readr,export,readr_example
readr,export,spec
readr,export,spec_csv
readr,export,spec_csv2
readr,export,spec_delim
readr,export,spec_table
readr,export,spec_tsv
readr,export,stop_for_problems
readr,export,tokenize
readr,export,tokenizer_csv
readr,export,tokenizer_delim
readr,export,tokenizer_fwf
readr,export,tokenizer_line
readr,export,tokenizer_log
readr,export,tokenizer_tsv
readr,export,tokenizer_ws
readr,export,type_convert
readr,export,write_csv
readr,export,write_delim
readr,export,write_excel_csv
readr,export,write_file
readr,export,write_lines
readr,export,write_rds
readr,export,write_tsv
readr,s3_methods,as.col_spec.NULL
readr,s3_methods,as.col_spec.character
readr,s3_methods,as.col_spec.col_spec
readr,s3_methods,as.col_spec.default
readr,s3_methods,as.col_spec.list
readr,s3_methods,format.col_spec
readr,s3_methods,output_column.POSIXt
readr,s3_methods,output_column.default
readr,s3_methods,output_column.double
readr,s3_methods,print.col_spec
readr,s3_methods,print.collector
readr,s3_methods,print.date_names
readr,s3_methods,print.locale
highr,export_methods,NA
highr,export_classes,NA
highr,export,hi_andre
highr,export,hi_html
highr,export,hi_latex
highr,export,hilight
highr,s3_methods,NA
httpuv,export_methods,NA
httpuv,export_classes,WebSocket
httpuv,export,decodeURI
httpuv,export,decodeURIComponent
httpuv,export,encodeURI
httpuv,export,encodeURIComponent
httpuv,export,getRNGState
httpuv,export,interrupt
httpuv,export,rawToBase64
httpuv,export,runServer
httpuv,export,service
httpuv,export,startDaemonizedServer
httpuv,export,startPipeServer
httpuv,export,startServer
httpuv,export,stopDaemonizedServer
httpuv,export,stopServer
httpuv,s3_methods,NA
rstudioapi,export_methods,NA
rstudioapi,export_classes,NA
rstudioapi,export,as.document_position
rstudioapi,export,as.document_range
rstudioapi,export,askForPassword
rstudioapi,export,callFun
rstudioapi,export,createProjectTemplate
rstudioapi,export,documentSave
rstudioapi,export,documentSaveAll
rstudioapi,export,document_position
rstudioapi,export,document_range
rstudioapi,export,findFun
rstudioapi,export,getActiveDocumentContext
rstudioapi,export,getActiveProject
rstudioapi,export,getConsoleEditorContext
rstudioapi,export,getPersistentValue
rstudioapi,export,getSourceEditorContext
rstudioapi,export,getThemeInfo
rstudioapi,export,getVersion
rstudioapi,export,hasColorConsole
rstudioapi,export,hasFun
rstudioapi,export,initializeProject
rstudioapi,export,insertText
rstudioapi,export,is.document_position
rstudioapi,export,is.document_range
rstudioapi,export,isAvailable
rstudioapi,export,modifyRange
rstudioapi,export,navigateToFile
rstudioapi,export,openProject
rstudioapi,export,previewRd
rstudioapi,export,primary_selection
rstudioapi,export,readPreference
rstudioapi,export,restartSession
rstudioapi,export,savePlotAsImage
rstudioapi,export,selectDirectory
rstudioapi,export,selectFile
rstudioapi,export,sendToConsole
rstudioapi,export,setCursorPosition
rstudioapi,export,setDocumentContents
rstudioapi,export,setPersistentValue
rstudioapi,export,setSelectionRanges
rstudioapi,export,showDialog
rstudioapi,export,showPrompt
rstudioapi,export,showQuestion
rstudioapi,export,sourceMarkers
rstudioapi,export,terminalActivate
rstudioapi,export,terminalBuffer
rstudioapi,export,terminalBusy
rstudioapi,export,terminalClear
rstudioapi,export,terminalContext
rstudioapi,export,terminalCreate
rstudioapi,export,terminalExecute
rstudioapi,export,terminalExitCode
rstudioapi,export,terminalKill
rstudioapi,export,terminalList
rstudioapi,export,terminalRunning
rstudioapi,export,terminalSend
rstudioapi,export,terminalVisible
rstudioapi,export,updateDialog
rstudioapi,export,verifyAvailable
rstudioapi,export,versionInfo
rstudioapi,export,viewer
rstudioapi,export,writePreference
rstudioapi,s3_methods,as.document_position.default
rstudioapi,s3_methods,as.document_position.document_position
rstudioapi,s3_methods,as.document_range.default
rstudioapi,s3_methods,as.document_range.document_range
rstudioapi,s3_methods,format.document_position
rstudioapi,s3_methods,format.document_range
rstudioapi,s3_methods,primary_selection.document_context
rstudioapi,s3_methods,primary_selection.document_selection
rstudioapi,s3_methods,print.document_context
rstudioapi,s3_methods,print.document_position
rstudioapi,s3_methods,print.document_range
rstudioapi,s3_methods,print.document_selection
rprojroot,export_methods,NA
rprojroot,export_classes,NA
rprojroot,export,as.root_criterion
rprojroot,export,criteria
rprojroot,export,find_package_root_file
rprojroot,export,find_remake_root_file
rprojroot,export,find_root
rprojroot,export,find_root_file
rprojroot,export,find_rstudio_root_file
rprojroot,export,find_testthat_root_file
rprojroot,export,from_wd
rprojroot,export,get_root_desc
rprojroot,export,has_dir
rprojroot,export,has_dirname
rprojroot,export,has_file
rprojroot,export,has_file_pattern
rprojroot,export,is.root_criterion
rprojroot,export,is_git_root
rprojroot,export,is_projectile_project
rprojroot,export,is_r_package
rprojroot,export,is_remake_project
rprojroot,export,is_rstudio_project
rprojroot,export,is_svn_root
rprojroot,export,is_testthat
rprojroot,export,is_vcs_root
rprojroot,export,root_criterion
rprojroot,export,thisfile
rprojroot,export,thisfile_knit
rprojroot,export,thisfile_r
rprojroot,export,thisfile_rscript
rprojroot,export,thisfile_source
rprojroot,s3_methods,|.root_criterion
rprojroot,s3_methods,as.root_criterion.character
rprojroot,s3_methods,as.root_criterion.default
rprojroot,s3_methods,as.root_criterion.root_criterion
rprojroot,s3_methods,format.root_criterion
rprojroot,s3_methods,print.root_criterion
rprojroot,s3_methods,str.root_criteria
shiny,export_methods,NA
shiny,export_classes,NA
shiny,export,conditionStackTrace<-
shiny,export,..stacktraceoff..
shiny,export,..stacktraceon..
shiny,export,HTML
shiny,export,NS
shiny,export,Progress
shiny,export,a
shiny,export,absolutePanel
shiny,export,actionButton
shiny,export,actionLink
shiny,export,addResourcePath
shiny,export,animationOptions
shiny,export,appendTab
shiny,export,as.shiny.appobj
shiny,export,basicPage
shiny,export,bookmarkButton
shiny,export,bootstrapLib
shiny,export,bootstrapPage
shiny,export,br
shiny,export,browserViewer
shiny,export,brushOpts
shiny,export,brushedPoints
shiny,export,callModule
